win_id,class_id,class_name,class_family,flag,h_id,SNR,INR,main_level_dB,main_level_type,gt_sample,gt_ms,event_sample,event_ms,noise_id,file,case,split
63188,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,180,5.48579787882482,0,m63188.mat,3,train
63189,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,198,6.034377666707302,0,m63189.mat,3,train
63190,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,58,1.7676459831768865,0,m63190.mat,3,train
63191,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63191.mat,3,train
63192,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63192.mat,3,train
63193,1,Preamble_LFMU,Preamble,1,3-4,5,3,5,SNR,325,9.904912836767036,325,9.904912836767036,0,m63193.mat,3,train
63194,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,345,10.514445934414239,0,m63194.mat,3,train
63195,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,341,10.392539314884798,0,m63195.mat,3,train
63196,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,213,6.491527489942704,0,m63196.mat,3,train
63197,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63197.mat,3,train
63198,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63198.mat,3,train
63199,1,Preamble_LFMU,Preamble,1,3-4,5,3,5,SNR,339,10.331586005120078,339,10.331586005120078,0,m63199.mat,3,train
63200,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,328,9.996342801414118,0,m63200.mat,3,train
63201,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,96,2.9257588687065708,0,m63201.mat,3,train
63202,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,517,15.756430574180177,0,m63202.mat,3,train
63203,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63203.mat,3,train
63204,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63204.mat,3,train
63205,1,Preamble_LFMU,Preamble,1,3-4,5,3,5,SNR,41,1.2495428501767647,41,1.2495428501767647,0,m63205.mat,3,train
63206,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,281,8.563940021943191,0,m63206.mat,3,train
63207,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,135,4.114348409118615,0,m63207.mat,3,train
63208,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,88,2.68194562964769,0,m63208.mat,3,train
63209,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63209.mat,3,train
63210,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63210.mat,3,train
63211,1,Preamble_LFMU,Preamble,1,3-4,5,3,5,SNR,188,5.729611117883701,188,5.729611117883701,0,m63211.mat,3,train
63212,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,252,7.680117030354748,0,m63212.mat,3,train
63213,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,147,4.480068267706937,0,m63213.mat,3,train
63214,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,176,5.36389125929538,0,m63214.mat,3,train
63215,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63215.mat,3,train
63216,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63216.mat,3,train
63217,1,Preamble_LFMU,Preamble,1,3-4,5,3,5,SNR,73,2.224795806412288,73,2.224795806412288,0,m63217.mat,3,train
63218,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,216,6.582957454589785,0,m63218.mat,3,train
63219,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,176,5.36389125929538,0,m63219.mat,3,train
63220,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,518,15.786907229062539,0,m63220.mat,3,train
63221,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63221.mat,3,train
63222,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63222.mat,3,train
63223,1,Preamble_LFMU,Preamble,1,3-4,5,3,5,SNR,198,6.034377666707302,198,6.034377666707302,0,m63223.mat,3,train
63224,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,272,8.28965012800195,0,m63224.mat,3,train
63225,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,384,11.703035474826283,0,m63225.mat,3,train
63226,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,147,4.480068267706937,0,m63226.mat,3,train
63227,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63227.mat,3,train
63228,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63228.mat,3,train
63229,1,Preamble_LFMU,Preamble,1,3-4,5,3,5,SNR,324,9.874436181884676,324,9.874436181884676,0,m63229.mat,3,train
63230,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,259,7.8934536145312695,0,m63230.mat,3,train
63231,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,387,11.794465439473363,0,m63231.mat,3,train
63232,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,434,13.22686821894429,0,m63232.mat,3,train
63233,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63233.mat,3,train
63234,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63234.mat,3,train
63235,1,Preamble_LFMU,Preamble,1,3-4,5,3,5,SNR,303,9.234426429355114,303,9.234426429355114,0,m63235.mat,3,train
63236,2,LFMD,SCI,0,3-4,5,3,3,INR,-1,-1.0,196,5.973424356942582,0,m63236.mat,3,train
63237,3,HFMU,SCI,0,3-4,5,3,3,INR,-1,-1.0,67,2.0419358771181275,0,m63237.mat,3,train
63238,4,PBPD,PBPD,0,3-4,5,3,3,INR,-1,-1.0,560,17.06692673412166,0,m63238.mat,3,train
63239,5,IMP,IMP,0,3-4,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63239.mat,3,train
63240,6,NoiseOnly,Noise,0,3-4,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63240.mat,3,train
63241,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,294,8.960136535413874,294,8.960136535413874,0,m63241.mat,3,train
63242,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,254,7.741070340119468,0,m63242.mat,3,train
63243,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,384,11.703035474826283,0,m63243.mat,3,train
63244,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,52,1.5847860538827259,0,m63244.mat,3,train
63245,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63245.mat,3,train
63246,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63246.mat,3,train
63247,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,226,6.8877240034133855,226,6.8877240034133855,0,m63247.mat,3,train
63248,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,83,2.5295623552358895,0,m63248.mat,3,train
63249,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,92,2.80385224917713,0,m63249.mat,3,train
63250,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,265,8.07631354382543,0,m63250.mat,3,train
63251,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63251.mat,3,train
63252,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63252.mat,3,train
63253,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,218,6.643910764354504,218,6.643910764354504,0,m63253.mat,3,train
63254,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,212,6.461050835060344,0,m63254.mat,3,train
63255,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,320,9.752529562355237,0,m63255.mat,3,train
63256,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,501,15.268804096062416,0,m63256.mat,3,train
63257,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63257.mat,3,train
63258,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63258.mat,3,train
63259,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,241,7.3448738266487865,241,7.3448738266487865,0,m63259.mat,3,train
63260,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,303,9.234426429355114,0,m63260.mat,3,train
63261,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,118,3.596245276118493,0,m63261.mat,3,train
63262,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,549,16.7316835304157,0,m63262.mat,3,train
63263,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63263.mat,3,train
63264,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63264.mat,3,train
63265,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,88,2.68194562964769,88,2.68194562964769,0,m63265.mat,3,train
63266,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,117,3.5657686212361335,0,m63266.mat,3,train
63267,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,241,7.3448738266487865,0,m63267.mat,3,train
63268,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,561,17.097403389004025,0,m63268.mat,3,train
63269,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63269.mat,3,train
63270,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63270.mat,3,train
63271,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,262,7.98488357917835,262,7.98488357917835,0,m63271.mat,3,train
63272,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,406,12.373521882238206,0,m63272.mat,3,train
63273,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,393,11.977325368767524,0,m63273.mat,3,train
63274,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,158,4.8153114714128975,0,m63274.mat,3,train
63275,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63275.mat,3,train
63276,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63276.mat,3,train
63277,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,227,6.918200658295746,227,6.918200658295746,0,m63277.mat,3,train
63278,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,62,1.889552602706327,0,m63278.mat,3,train
63279,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,219,6.674387419236864,0,m63279.mat,3,train
63280,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,316,9.630622942825795,0,m63280.mat,3,train
63281,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63281.mat,3,train
63282,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63282.mat,3,train
63283,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,143,4.3581616481774965,143,4.3581616481774965,0,m63283.mat,3,train
63284,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,66,2.0114592222357675,0,m63284.mat,3,train
63285,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,148,4.510544922589297,0,m63285.mat,3,train
63286,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,589,17.950749725710104,0,m63286.mat,3,train
63287,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63287.mat,3,train
63288,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63288.mat,3,train
63289,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,242,7.3753504815311475,242,7.3753504815311475,0,m63289.mat,3,train
63290,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,318,9.691576252590515,0,m63290.mat,3,train
63291,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,401,12.221138607826404,0,m63291.mat,3,train
63292,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,158,4.8153114714128975,0,m63292.mat,3,train
63293,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63293.mat,3,train
63294,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63294.mat,3,train
63295,1,Preamble_LFMU,Preamble,1,3-5,5,3,5,SNR,226,6.8877240034133855,226,6.8877240034133855,0,m63295.mat,3,train
63296,2,LFMD,SCI,0,3-5,5,3,3,INR,-1,-1.0,65,1.9809825673534074,0,m63296.mat,3,train
63297,3,HFMU,SCI,0,3-5,5,3,3,INR,-1,-1.0,311,9.478239668413995,0,m63297.mat,3,train
63298,4,PBPD,PBPD,0,3-5,5,3,3,INR,-1,-1.0,162,4.937218090942338,0,m63298.mat,3,train
63299,5,IMP,IMP,0,3-5,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63299.mat,3,train
63300,6,NoiseOnly,Noise,0,3-5,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63300.mat,3,train
63301,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,207,6.3086675606485425,207,6.3086675606485425,0,m63301.mat,3,train
63302,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,183,5.577227843471901,0,m63302.mat,3,train
63303,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,236,7.192490552236986,0,m63303.mat,3,train
63304,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,279,8.50298671217847,0,m63304.mat,3,train
63305,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63305.mat,3,train
63306,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63306.mat,3,train
63307,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,374,11.398268926002682,374,11.398268926002682,0,m63307.mat,3,train
63308,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,319,9.722052907472877,0,m63308.mat,3,train
63309,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,371,11.306838961355602,0,m63309.mat,3,train
63310,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,334,10.179202730708276,0,m63310.mat,3,train
63311,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63311.mat,3,train
63312,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63312.mat,3,train
63313,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,334,10.179202730708276,334,10.179202730708276,0,m63313.mat,3,train
63314,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,364,11.093502377179082,0,m63314.mat,3,train
63315,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,34,1.0362062660002438,0,m63315.mat,3,train
63316,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,593,18.072656345239547,0,m63316.mat,3,train
63317,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63317.mat,3,train
63318,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63318.mat,3,train
63319,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,266,8.10679019870779,266,8.10679019870779,0,m63319.mat,3,train
63320,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,243,7.4058271364135075,0,m63320.mat,3,train
63321,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,379,11.550652200414481,0,m63321.mat,3,train
63322,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,412,12.556381811532365,0,m63322.mat,3,train
63323,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63323.mat,3,train
63324,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63324.mat,3,train
63325,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,342,10.423015969767158,342,10.423015969767158,0,m63325.mat,3,train
63326,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,330,10.057296111178838,0,m63326.mat,3,train
63327,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,98,2.986712178471291,0,m63327.mat,3,train
63328,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,540,16.45739363647446,0,m63328.mat,3,train
63329,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63329.mat,3,train
63330,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63330.mat,3,train
63331,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,382,11.642082165061563,382,11.642082165061563,0,m63331.mat,3,train
63332,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,235,7.162013897354626,0,m63332.mat,3,train
63333,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,316,9.630622942825795,0,m63333.mat,3,train
63334,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,520,15.847860538827259,0,m63334.mat,3,train
63335,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63335.mat,3,train
63336,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63336.mat,3,train
63337,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,82,2.4990857003535294,82,2.4990857003535294,0,m63337.mat,3,train
63338,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,37,1.1276362306473242,0,m63338.mat,3,train
63339,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,187,5.699134463001341,0,m63339.mat,3,train
63340,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,104,3.1695721077654517,0,m63340.mat,3,train
63341,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63341.mat,3,train
63342,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63342.mat,3,train
63343,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,348,10.605875899061319,348,10.605875899061319,0,m63343.mat,3,train
63344,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,145,4.419114957942216,0,m63344.mat,3,train
63345,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,319,9.722052907472877,0,m63345.mat,3,train
63346,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,308,9.386809703766914,0,m63346.mat,3,train
63347,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63347.mat,3,train
63348,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63348.mat,3,train
63349,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,87,2.6514689747653297,87,2.6514689747653297,0,m63349.mat,3,train
63350,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,298,9.082043154943314,0,m63350.mat,3,train
63351,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,348,10.605875899061319,0,m63351.mat,3,train
63352,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,119,3.6267219310008536,0,m63352.mat,3,train
63353,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63353.mat,3,train
63354,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63354.mat,3,train
63355,1,Preamble_LFMU,Preamble,1,3-6,5,3,5,SNR,110,3.352432037059612,110,3.352432037059612,0,m63355.mat,3,train
63356,2,LFMD,SCI,0,3-6,5,3,3,INR,-1,-1.0,230,7.009630622942826,0,m63356.mat,3,train
63357,3,HFMU,SCI,0,3-6,5,3,3,INR,-1,-1.0,270,8.22869681823723,0,m63357.mat,3,train
63358,4,PBPD,PBPD,0,3-6,5,3,3,INR,-1,-1.0,179,5.45532122394246,0,m63358.mat,3,train
63359,5,IMP,IMP,0,3-6,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63359.mat,3,train
63360,6,NoiseOnly,Noise,0,3-6,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63360.mat,3,train
63361,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,115,3.504815311471413,115,3.504815311471413,0,m63361.mat,3,train
63362,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,111,3.3829086919419726,0,m63362.mat,3,train
63363,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,115,3.504815311471413,0,m63363.mat,3,train
63364,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,581,17.706936486651227,0,m63364.mat,3,train
63365,5,IMP,IMP,0,3-7,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63365.mat,3,train
63366,6,NoiseOnly,Noise,0,3-7,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63366.mat,3,train
63367,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,142,4.3276849932951365,142,4.3276849932951365,0,m63367.mat,3,train
63368,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,285,8.685846641472633,0,m63368.mat,3,train
63369,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,167,5.089601365354138,0,m63369.mat,3,train
63370,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,400,12.190661952944046,0,m63370.mat,3,train
63371,5,IMP,IMP,0,3-7,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63371.mat,3,train
63372,6,NoiseOnly,Noise,0,3-7,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63372.mat,3,train
63373,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,222,6.765817383883945,222,6.765817383883945,0,m63373.mat,3,train
63374,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,98,2.986712178471291,0,m63374.mat,3,train
63375,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,137,4.175301718883335,0,m63375.mat,3,train
63376,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,281,8.563940021943191,0,m63376.mat,3,train
63377,5,IMP,IMP,0,3-7,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63377.mat,3,train
63378,6,NoiseOnly,Noise,0,3-7,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63378.mat,3,train
63379,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,83,2.5295623552358895,83,2.5295623552358895,0,m63379.mat,3,train
63380,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,285,8.685846641472633,0,m63380.mat,3,train
63381,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,86,2.6209923198829697,0,m63381.mat,3,train
63382,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,83,2.5295623552358895,0,m63382.mat,3,train
63383,5,IMP,IMP,0,3-7,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63383.mat,3,train
63384,6,NoiseOnly,Noise,0,3-7,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63384.mat,3,train
63385,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,348,10.605875899061319,348,10.605875899061319,0,m63385.mat,3,train
63386,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,106,3.230525417530172,0,m63386.mat,3,train
63387,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,346,10.544922589296599,0,m63387.mat,3,train
63388,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,255,7.771546995001829,0,m63388.mat,3,train
63389,5,IMP,IMP,0,3-7,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63389.mat,3,train
63390,6,NoiseOnly,Noise,0,3-7,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63390.mat,3,train
63391,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,51,1.5543093990003658,51,1.5543093990003658,0,m63391.mat,3,train
63392,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,191,5.8210410825307815,0,m63392.mat,3,train
63393,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,304,9.264903084237474,0,m63393.mat,3,train
63394,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,443,13.50115811288553,0,m63394.mat,3,train
63395,5,IMP,IMP,0,3-7,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63395.mat,3,train
63396,6,NoiseOnly,Noise,0,3-7,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63396.mat,3,train
63397,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,207,6.3086675606485425,207,6.3086675606485425,0,m63397.mat,3,train
63398,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,64,1.9505059124710473,0,m63398.mat,3,train
63399,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,281,8.563940021943191,0,m63399.mat,3,train
63400,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,444,13.53163476776789,0,m63400.mat,3,train
63401,5,IMP,IMP,0,3-7,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63401.mat,3,train
63402,6,NoiseOnly,Noise,0,3-7,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63402.mat,3,train
63403,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,80,2.4381323905888093,80,2.4381323905888093,0,m63403.mat,3,train
63404,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,146,4.449591612824576,0,m63404.mat,3,train
63405,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,93,2.8343289040594906,0,m63405.mat,3,train
63406,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,497,15.146897476532976,0,m63406.mat,3,train
63407,5,IMP,IMP,0,3-7,5,3,3,INR,-1,-1.0,-1,-1.0,0,m63407.mat,3,train
63408,6,NoiseOnly,Noise,0,3-7,5,3,5,Noise,-1,-1.0,-1,-1.0,0,m63408.mat,3,train
63409,1,Preamble_LFMU,Preamble,1,3-7,5,3,5,SNR,297,9.051566500060954,297,9.051566500060954,0,m63409.mat,3,train
63410,2,LFMD,SCI,0,3-7,5,3,3,INR,-1,-1.0,283,8.624893331707911,0,m63410.mat,3,train
63411,3,HFMU,SCI,0,3-7,5,3,3,INR,-1,-1.0,261,7.95440692429599,0,m63411.mat,3,train
63412,4,PBPD,PBPD,0,3-7,5,3,3,INR,-1,-1.0,326,9.935389491649396,0,m63412.mat,3,train
